Date,YearMonth,YearMonthNum,Channel,Source,Sessions,ProductViews,AddToCart,Checkout,Purchases,Conv_Session_to_Purchase,Conv_View_to_Cart
2024-01-21,2024-01,202401,Mobile App,Direct,685,410,137,95,76,0.1109,0.3341
2024-01-21,2024-01,202401,Mobile App,Google Ads,558,278,82,68,52,0.0932,0.295
2024-01-21,2024-01,202401,Mobile App,Facebook Ads,372,259,92,68,58,0.1559,0.3552
2024-01-21,2024-01,202401,Mobile App,Email,388,226,89,54,33,0.0851,0.3938
2024-01-21,2024-01,202401,Marketplace,Organic Search,426,176,55,30,23,0.054,0.3125
2024-01-21,2024-01,202401,Marketplace,Direct,298,171,36,24,20,0.0671,0.2105
2024-01-21,2024-01,202401,Marketplace,Google Ads,86,53,19,16,11,0.1279,0.3585
2024-01-21,2024-01,202401,Marketplace,Facebook Ads,225,116,23,18,15,0.0667,0.1983
2024-01-21,2024-01,202401,Marketplace,Email,180,106,20,13,9,0.05,0.1887
2024-01-22,2024-01,202401,Web,Organic Search,419,237,60,34,23,0.0549,0.2532
2024-01-22,2024-01,202401,Web,Direct,456,203,68,41,33,0.0724,0.335
2024-01-22,2024-01,202401,Web,Google Ads,448,254,71,48,41,0.0915,0.2795
2024-01-22,2024-01,202401,Web,Facebook Ads,273,131,45,37,23,0.0842,0.3435
2024-01-22,2024-01,202401,Web,Email,350,200,72,39,23,0.0657,0.36
2024-01-22,2024-01,202401,Mobile App,Organic Search,647,343,103,65,55,0.085,0.3003
2024-01-22,2024-01,202401,Mobile App,Direct,189,82,21,12,7,0.037,0.2561
2024-01-22,2024-01,202401,Mobile App,Google Ads,166,112,31,23,20,0.1205,0.2768
2024-01-22,2024-01,202401,Mobile App,Facebook Ads,340,168,41,26,19,0.0559,0.244
2024-01-22,2024-01,202401,Mobile App,Email,70,26,9,6,4,0.0571,0.3462
2024-01-22,2024-01,202401,Marketplace,Organic Search,28,11,2,1,0,0.0,0.1818
2024-01-22,2024-01,202401,Marketplace,Direct,64,41,8,6,4,0.0625,0.1951
2024-01-22,2024-01,202401,Marketplace,Google Ads,499,315,63,48,30,0.0601,0.2
2024-01-22,2024-01,202401,Marketplace,Facebook Ads,90,61,22,12,9,0.1,0.3607
2024-01-22,2024-01,202401,Marketplace,Email,151,60,14,11,7,0.0464,0.2333
2024-01-23,2024-01,202401,Web,Organic Search,479,255,83,57,45,0.0939,0.3255
2024-01-23,2024-01,202401,Web,Direct,557,338,111,71,58,0.1041,0.3284
2024-01-23,2024-01,202401,Web,Google Ads,841,555,168,123,82,0.0975,0.3027
2024-01-23,2024-01,202401,Web,Facebook Ads,686,301,68,47,36,0.0525,0.2259
2024-01-23,2024-01,202401,Web,Email,204,140,54,33,27,0.1324,0.3857
2024-01-23,2024-01,202401,Mobile App,Organic Search,666,420,131,100,83,0.1246,0.3119
2024-01-23,2024-01,202401,Mobile App,Direct,103,56,10,7,5,0.0485,0.1786
2024-01-23,2024-01,202401,Mobile App,Google Ads,297,177,32,20,13,0.0438,0.1808
2024-01-23,2024-01,202401,Mobile App,Facebook Ads,641,290,78,48,32,0.0499,0.269
2024-01-23,2024-01,202401,Mobile App,Email,319,113,33,18,15,0.047,0.292
2024-01-23,2024-01,202401,Marketplace,Organic Search,127,53,16,10,6,0.0472,0.3019
2024-01-23,2024-01,202401,Marketplace,Direct,79,43,10,7,5,0.0633,0.2326
2024-01-23,2024-01,202401,Marketplace,Google Ads,277,154,38,21,15,0.0542,0.2468
2024-01-23,2024-01,202401,Marketplace,Facebook Ads,341,180,47,26,16,0.0469,0.2611
2024-01-23,2024-01,202401,Marketplace,Email,242,122,26,15,9,0.0372,0.2131
2024-01-24,2024-01,202401,Web,Organic Search,789,453,177,143,95,0.1204,0.3907
2024-01-24,2024-01,202401,Web,Direct,790,467,108,60,37,0.0468,0.2313
2024-01-24,2024-01,202401,Web,Google Ads,920,592,139,83,52,0.0565,0.2348
2024-01-24,2024-01,202401,Web,Facebook Ads,778,388,104,83,68,0.0874,0.268
2024-01-24,2024-01,202401,Web,Email,259,113,38,22,13,0.0502,0.3363
2024-01-24,2024-01,202401,Mobile App,Organic Search,98,34,6,3,2,0.0204,0.1765
2024-01-24,2024-01,202401,Mobile App,Direct,146,97,34,20,14,0.0959,0.3505
2024-01-24,2024-01,202401,Mobile App,Google Ads,416,209,58,35,31,0.0745,0.2775
2024-01-24,2024-01,202401,Mobile App,Facebook Ads,648,387,108,59,47,0.0725,0.2791
2024-01-24,2024-01,202401,Mobile App,Email,461,166,57,37,32,0.0694,0.3434
2024-01-24,2024-01,202401,Marketplace,Organic Search,50,34,10,7,4,0.08,0.2941
2024-01-24,2024-01,202401,Marketplace,Direct,333,193,41,27,23,0.0691,0.2124
2024-01-24,2024-01,202401,Marketplace,Google Ads,502,328,73,42,31,0.0618,0.2226
2024-01-24,2024-01,202401,Marketplace,Facebook Ads,265,140,32,20,16,0.0604,0.2286
2024-01-24,2024-01,202401,Marketplace,Email,286,117,44,32,25,0.0874,0.3761
2024-01-25,2024-01,202401,Web,Organic Search,293,139,38,21,17,0.058,0.2734
2024-01-25,2024-01,202401,Web,Direct,443,285,80,59,39,0.088,0.2807
2024-01-25,2024-01,202401,Web,Google Ads,631,230,46,36,21,0.0333,0.2
2024-01-25,2024-01,202401,Web,Facebook Ads,151,96,27,20,13,0.0861,0.2812
2024-01-25,2024-01,202401,Web,Email,513,202,44,31,19,0.037,0.2178
2024-01-25,2024-01,202401,Mobile App,Organic Search,131,65,25,16,14,0.1069,0.3846
2024-01-25,2024-01,202401,Mobile App,Direct,541,213,81,58,39,0.0721,0.3803
2024-01-25,2024-01,202401,Mobile App,Google Ads,77,37,10,6,4,0.0519,0.2703
2024-01-25,2024-01,202401,Mobile App,Facebook Ads,539,337,118,88,58,0.1076,0.3501
2024-01-25,2024-01,202401,Mobile App,Email,385,269,97,70,59,0.1532,0.3606
2024-01-25,2024-01,202401,Marketplace,Organic Search,329,143,33,24,14,0.0426,0.2308
2024-01-25,2024-01,202401,Marketplace,Direct,352,222,72,57,37,0.1051,0.3243
2024-01-25,2024-01,202401,Marketplace,Google Ads,149,84,29,24,15,0.1007,0.3452
2024-01-25,2024-01,202401,Marketplace,Facebook Ads,19,7,2,1,0,0.0,0.2857
2024-01-25,2024-01,202401,Marketplace,Email,132,86,30,24,20,0.1515,0.3488
2024-01-26,2024-01,202401,Web,Organic Search,424,150,54,45,27,0.0637,0.36
2024-01-26,2024-01,202401,Web,Direct,575,360,118,65,48,0.0835,0.3278
2024-01-26,2024-01,202401,Web,Google Ads,680,254,50,35,25,0.0368,0.1969
2024-01-26,2024-01,202401,Web,Facebook Ads,48,23,4,2,1,0.0208,0.1739
2024-01-26,2024-01,202401,Web,Email,262,123,46,36,30,0.1145,0.374
2024-01-26,2024-01,202401,Mobile App,Organic Search,158,64,22,13,9,0.057,0.3438
2024-01-26,2024-01,202401,Mobile App,Direct,666,464,119,84,58,0.0871,0.2565
2024-01-26,2024-01,202401,Mobile App,Google Ads,374,156,51,35,31,0.0829,0.3269
2024-01-26,2024-01,202401,Mobile App,Facebook Ads,58,26,5,3,1,0.0172,0.1923
2024-01-26,2024-01,202401,Mobile App,Email,87,38,13,8,6,0.069,0.3421
2024-01-26,2024-01,202401,Marketplace,Organic Search,165,112,42,23,17,0.103,0.375
2024-01-26,2024-01,202401,Marketplace,Direct,381,143,31,24,16,0.042,0.2168
2024-01-26,2024-01,202401,Marketplace,Google Ads,298,106,36,24,18,0.0604,0.3396
2024-01-26,2024-01,202401,Marketplace,Facebook Ads,163,84,19,15,11,0.0675,0.2262
2024-01-26,2024-01,202401,Marketplace,Email,244,109,35,27,21,0.0861,0.3211
2024-01-27,2024-01,202401,Web,Organic Search,578,264,101,82,61,0.1055,0.3826
2024-01-27,2024-01,202401,Web,Direct,720,472,175,136,96,0.1333,0.3708
2024-01-27,2024-01,202401,Web,Google Ads,170,65,24,13,9,0.0529,0.3692
2024-01-27,2024-01,202401,Web,Facebook Ads,702,260,88,67,43,0.0613,0.3385
2024-01-27,2024-01,202401,Web,Email,327,145,35,21,16,0.0489,0.2414
2024-01-27,2024-01,202401,Mobile App,Organic Search,441,263,57,41,34,0.0771,0.2167
2024-01-27,2024-01,202401,Mobile App,Direct,466,250,59,33,29,0.0622,0.236
2024-01-27,2024-01,202401,Mobile App,Google Ads,432,223,47,32,25,0.0579,0.2108
2024-01-27,2024-01,202401,Mobile App,Facebook Ads,592,304,86,68,46,0.0777,0.2829
2024-01-27,2024-01,202401,Mobile App,Email,318,129,32,23,16,0.0503,0.2481
2024-01-27,2024-01,202401,Marketplace,Organic Search,336,156,29,20,13,0.0387,0.1859
2024-01-27,2024-01,202401,Marketplace,Direct,439,217,43,26,22,0.0501,0.1982
2024-01-27,2024-01,202401,Marketplace,Google Ads,322,153,48,32,21,0.0652,0.3137
2024-01-27,2024-01,202401,Marketplace,Facebook Ads,25,15,4,3,2,0.08,0.2667
2024-01-27,2024-01,202401,Marketplace,Email,241,149,58,34,22,0.0913,0.3893
2024-01-28,2024-01,202401,Web,Organic Search,570,382,111,92,70,0.1228,0.2906
2024-01-28,2024-01,202401,Web,Direct,451,185,45,31,26,0.0576,0.2432
2024-01-28,2024-01,202401,Web,Google Ads,237,95,25,20,13,0.0549,0.2632
2024-01-28,2024-01,202401,Web,Facebook Ads,244,148,49,28,23,0.0943,0.3311
2024-01-28,2024-01,202401,Web,Email,457,266,64,50,31,0.0678,0.2406
2024-01-28,2024-01,202401,Mobile App,Organic Search,184,75,24,16,12,0.0652,0.32
2024-01-28,2024-01,202401,Mobile App,Direct,365,150,48,29,26,0.0712,0.32
2024-01-28,2024-01,202401,Mobile App,Google Ads,101,39,8,4,2,0.0198,0.2051
2024-01-28,2024-01,202401,Mobile App,Facebook Ads,198,131,31,18,15,0.0758,0.2366
2024-01-28,2024-01,202401,Mobile App,Email,485,261,87,67,54,0.1113,0.3333
2024-01-28,2024-01,202401,Marketplace,Organic Search,394,246,84,56,44,0.1117,0.3415
2024-01-28,2024-01,202401,Marketplace,Direct,381,162,58,44,36,0.0945,0.358
2024-01-28,2024-01,202401,Marketplace,Google Ads,234,116,42,25,20,0.0855,0.3621
2024-01-28,2024-01,202401,Marketplace,Facebook Ads,233,144,43,31,24,0.103,0.2986
2024-01-28,2024-01,202401,Marketplace,Email,152,95,26,18,12,0.0789,0.2737
2024-01-29,2024-01,202401,Web,Organic Search,485,178,56,34,26,0.0536,0.3146
2024-01-29,2024-01,202401,Web,Direct,77,27,10,5,3,0.039,0.3704
2024-01-29,2024-01,202401,Web,Google Ads,645,339,124,80,69,0.107,0.3658
2024-01-29,2024-01,202401,Web,Facebook Ads,528,220,61,49,30,0.0568,0.2773
2024-01-29,2024-01,202401,Web,Email,161,61,19,14,9,0.0559,0.3115
2024-01-29,2024-01,202401,Mobile App,Organic Search,43,22,4,2,1,0.0233,0.1818
2024-01-29,2024-01,202401,Mobile App,Direct,149,75,15,12,9,0.0604,0.2
2024-01-29,2024-01,202401,Mobile App,Google Ads,254,177,59,39,26,0.1024,0.3333
2024-01-29,2024-01,202401,Mobile App,Facebook Ads,166,99,34,28,18,0.1084,0.3434
2024-01-29,2024-01,202401,Mobile App,Email,32,16,4,3,2,0.0625,0.25
2024-01-29,2024-01,202401,Marketplace,Organic Search,191,123,32,21,18,0.0942,0.2602
2024-01-29,2024-01,202401,Marketplace,Direct,168,77,25,15,11,0.0655,0.3247
2024-01-29,2024-01,202401,Marketplace,Google Ads,435,281,99,63,53,0.1218,0.3523
2024-01-29,2024-01,202401,Marketplace,Facebook Ads,469,225,69,53,46,0.0981,0.3067
2024-01-29,2024-01,202401,Marketplace,Email,121,58,15,8,6,0.0496,0.2586
2024-01-30,2024-01,202401,Web,Organic Search,347,233,84,66,50,0.1441,0.3605
2024-01-30,2024-01,202401,Web,Direct,780,299,56,41,33,0.0423,0.1873
2024-01-30,2024-01,202401,Web,Google Ads,520,333,98,55,47,0.0904,0.2943
2024-01-30,2024-01,202401,Web,Facebook Ads,201,140,43,24,18,0.0896,0.3071
2024-01-30,2024-01,202401,Web,Email,329,125,32,19,17,0.0517,0.256
2024-01-30,2024-01,202401,Mobile App,Organic Search,616,383,133,92,56,0.0909,0.3473
2024-01-30,2024-01,202401,Mobile App,Direct,343,168,56,36,22,0.0641,0.3333
2024-01-30,2024-01,202401,Mobile App,Google Ads,811,311,70,47,29,0.0358,0.2251
2024-01-30,2024-01,202401,Mobile App,Facebook Ads,374,258,72,45,28,0.0749,0.2791
2024-01-30,2024-01,202401,Mobile App,Email,326,142,28,15,11,0.0337,0.1972
2024-01-30,2024-01,202401,Marketplace,Organic Search,226,96,31,17,13,0.0575,0.3229
2024-01-30,2024-01,202401,Marketplace,Direct,72,35,13,8,6,0.0833,0.3714
2024-01-30,2024-01,202401,Marketplace,Google Ads,106,68,15,12,8,0.0755,0.2206
2024-01-30,2024-01,202401,Marketplace,Facebook Ads,384,184,43,26,18,0.0469,0.2337
2024-01-30,2024-01,202401,Marketplace,Email,75,33,12,9,7,0.0933,0.3636
2024-01-31,2024-01,202401,Web,Organic Search,51,22,5,3,2,0.0392,0.2273
2024-01-31,2024-01,202401,Web,Direct,369,206,52,42,34,0.0921,0.2524
2024-01-31,2024-01,202401,Web,Google Ads,291,150,44,31,25,0.0859,0.2933
2024-01-31,2024-01,202401,Web,Facebook Ads,598,256,84,48,30,0.0502,0.3281
2024-01-31,2024-01,202401,Web,Email,413,199,52,36,29,0.0702,0.2613
2024-01-31,2024-01,202401,Mobile App,Organic Search,422,244,63,46,28,0.0664,0.2582
2024-01-31,2024-01,202401,Mobile App,Direct,718,474,133,74,57,0.0794,0.2806
2024-01-31,2024-01,202401,Mobile App,Google Ads,388,237,77,44,32,0.0825,0.3249
2024-01-31,2024-01,202401,Mobile App,Facebook Ads,264,149,28,17,12,0.0455,0.1879
2024-01-31,2024-01,202401,Mobile App,Email,19,6,1,0,0,0.0,0.1667
2024-01-31,2024-01,202401,Marketplace,Organic Search,393,198,38,26,21,0.0534,0.1919
2024-01-31,2024-01,202401,Marketplace,Direct,375,191,62,35,23,0.0613,0.3246
2024-01-31,2024-01,202401,Marketplace,Google Ads,210,91,30,22,17,0.081,0.3297
2024-01-31,2024-01,202401,Marketplace,Facebook Ads,160,108,30,20,16,0.1,0.2778
2024-01-31,2024-01,202401,Marketplace,Email,299,113,37,21,18,0.0602,0.3274
2024-02-01,2024-02,202402,Web,Organic Search,362,184,54,43,27,0.0746,0.2935
2024-02-01,2024-02,202402,Web,Direct,470,215,52,31,21,0.0447,0.2419
2024-02-01,2024-02,202402,Web,Google Ads,746,282,108,75,49,0.0657,0.383
2024-02-01,2024-02,202402,Web,Facebook Ads,693,312,72,53,42,0.0606,0.2308
2024-02-01,2024-02,202402,Web,Email,262,169,42,27,16,0.0611,0.2485
2024-02-01,2024-02,202402,Mobile App,Organic Search,282,161,62,47,41,0.1454,0.3851
2024-02-01,2024-02,202402,Mobile App,Direct,201,135,48,34,24,0.1194,0.3556
2024-02-01,2024-02,202402,Mobile App,Google Ads,174,66,21,11,7,0.0402,0.3182
2024-02-01,2024-02,202402,Mobile App,Facebook Ads,497,205,42,24,16,0.0322,0.2049
2024-02-01,2024-02,202402,Mobile App,Email,34,14,3,1,0,0.0,0.2143
2024-02-01,2024-02,202402,Marketplace,Organic Search,78,35,8,6,3,0.0385,0.2286
2024-02-01,2024-02,202402,Marketplace,Direct,285,101,21,13,9,0.0316,0.2079
2024-02-01,2024-02,202402,Marketplace,Google Ads,329,204,43,30,21,0.0638,0.2108
2024-02-01,2024-02,202402,Marketplace,Facebook Ads,223,108,41,28,19,0.0852,0.3796
2024-02-01,2024-02,202402,Marketplace,Email,121,68,23,14,11,0.0909,0.3382
2024-02-02,2024-02,202402,Web,Organic Search,128,78,19,14,10,0.0781,0.2436
2024-02-02,2024-02,202402,Web,Direct,741,341,126,74,62,0.0837,0.3695
2024-02-02,2024-02,202402,Web,Google Ads,456,230,53,43,38,0.0833,0.2304
2024-02-02,2024-02,202402,Web,Facebook Ads,872,389,122,87,77,0.0883,0.3136
2024-02-02,2024-02,202402,Web,Email,84,54,20,14,9,0.1071,0.3704
2024-02-02,2024-02,202402,Mobile App,Organic Search,554,299,69,45,31,0.056,0.2308
2024-02-02,2024-02,202402,Mobile App,Direct,43,21,6,4,3,0.0698,0.2857
2024-02-02,2024-02,202402,Mobile App,Google Ads,150,63,19,14,12,0.08,0.3016
2024-02-02,2024-02,202402,Mobile App,Facebook Ads,486,188,50,37,22,0.0453,0.266
2024-02-02,2024-02,202402,Mobile App,Email,30,12,2,1,0,0.0,0.1667
2024-02-02,2024-02,202402,Marketplace,Organic Search,317,118,22,15,12,0.0379,0.1864
2024-02-02,2024-02,202402,Marketplace,Direct,25,14,5,3,1,0.04,0.3571
2024-02-02,2024-02,202402,Marketplace,Google Ads,370,139,53,36,28,0.0757,0.3813
2024-02-02,2024-02,202402,Marketplace,Facebook Ads,320,197,71,47,33,0.1031,0.3604
2024-02-02,2024-02,202402,Marketplace,Email,23,12,2,1,0,0.0,0.1667
2024-02-03,2024-02,202402,Web,Organic Search,706,305,108,89,69,0.0977,0.3541
2024-02-03,2024-02,202402,Web,Direct,423,288,93,68,59,0.1395,0.3229
2024-02-03,2024-02,202402,Web,Google Ads,524,235,74,57,49,0.0935,0.3149
2024-02-03,2024-02,202402,Web,Facebook Ads,621,425,114,67,46,0.0741,0.2682
2024-02-03,2024-02,202402,Web,Email,277,127,36,22,15,0.0542,0.2835
2024-02-03,2024-02,202402,Mobile App,Organic Search,27,18,6,3,2,0.0741,0.3333
2024-02-03,2024-02,202402,Mobile App,Direct,110,57,14,9,6,0.0545,0.2456
2024-02-03,2024-02,202402,Mobile App,Google Ads,363,173,66,54,39,0.1074,0.3815
2024-02-03,2024-02,202402,Mobile App,Facebook Ads,306,149,57,33,26,0.085,0.3826
2024-02-03,2024-02,202402,Mobile App,Email,88,31,11,7,5,0.0568,0.3548
2024-02-03,2024-02,202402,Marketplace,Organic Search,40,15,2,1,0,0.0,0.1333
2024-02-03,2024-02,202402,Marketplace,Direct,242,117,44,32,21,0.0868,0.3761
2024-02-03,2024-02,202402,Marketplace,Google Ads,356,167,36,23,17,0.0478,0.2156
2024-02-03,2024-02,202402,Marketplace,Facebook Ads,56,19,5,3,1,0.0179,0.2632
2024-02-03,2024-02,202402,Marketplace,Email,287,190,74,48,30,0.1045,0.3895
2024-02-04,2024-02,202402,Web,Organic Search,688,336,117,73,62,0.0901,0.3482
2024-02-04,2024-02,202402,Web,Direct,288,154,53,41,33,0.1146,0.3442
2024-02-04,2024-02,202402,Web,Google Ads,946,489,142,81,71,0.0751,0.2904
2024-02-04,2024-02,202402,Web,Facebook Ads,416,189,58,43,28,0.0673,0.3069
2024-02-04,2024-02,202402,Web,Email,62,28,5,3,2,0.0323,0.1786
2024-02-04,2024-02,202402,Mobile App,Organic Search,567,224,87,62,54,0.0952,0.3884
2024-02-04,2024-02,202402,Mobile App,Direct,557,210,64,35,31,0.0557,0.3048
2024-02-04,2024-02,202402,Mobile App,Google Ads,457,305,85,67,41,0.0897,0.2787
2024-02-04,2024-02,202402,Mobile App,Facebook Ads,92,53,17,10,7,0.0761,0.3208
2024-02-04,2024-02,202402,Mobile App,Email,52,19,7,4,2,0.0385,0.3684
2024-02-04,2024-02,202402,Marketplace,Organic Search,97,35,12,9,6,0.0619,0.3429
2024-02-04,2024-02,202402,Marketplace,Direct,59,33,6,4,2,0.0339,0.1818
2024-02-04,2024-02,202402,Marketplace,Google Ads,210,85,29,21,16,0.0762,0.3412
2024-02-04,2024-02,202402,Marketplace,Facebook Ads,382,166,33,22,14,0.0366,0.1988
2024-02-04,2024-02,202402,Marketplace,Email,206,124,33,20,17,0.0825,0.2661
2024-02-05,2024-02,202402,Web,Organic Search,508,288,85,65,56,0.1102,0.2951
2024-02-05,2024-02,202402,Web,Direct,569,250,48,40,26,0.0457,0.192
2024-02-05,2024-02,202402,Web,Google Ads,763,285,105,67,43,0.0564,0.3684
2024-02-05,2024-02,202402,Web,Facebook Ads,191,79,18,13,8,0.0419,0.2278
2024-02-05,2024-02,202402,Web,Email,366,151,47,36,29,0.0792,0.3113
2024-02-05,2024-02,202402,Mobile App,Organic Search,441,221,63,48,32,0.0726,0.2851
2024-02-05,2024-02,202402,Mobile App,Direct,401,269,58,47,33,0.0823,0.2156
2024-02-05,2024-02,202402,Mobile App,Google Ads,396,189,69,54,42,0.1061,0.3651
2024-02-05,2024-02,202402,Mobile App,Facebook Ads,231,113,44,25,16,0.0693,0.3894
2024-02-05,2024-02,202402,Mobile App,Email,452,195,60,47,40,0.0885,0.3077
2024-02-05,2024-02,202402,Marketplace,Organic Search,414,213,76,45,38,0.0918,0.3568
2024-02-05,2024-02,202402,Marketplace,Direct,198,83,32,19,12,0.0606,0.3855
2024-02-05,2024-02,202402,Marketplace,Google Ads,291,117,25,20,17,0.0584,0.2137
2024-02-05,2024-02,202402,Marketplace,Facebook Ads,458,315,58,41,27,0.059,0.1841
2024-02-05,2024-02,202402,Marketplace,Email,151,81,19,15,9,0.0596,0.2346
2024-02-06,2024-02,202402,Web,Organic Search,508,185,61,49,40,0.0787,0.3297
2024-02-06,2024-02,202402,Web,Direct,646,440,165,115,88,0.1362,0.375
2024-02-06,2024-02,202402,Web,Google Ads,724,294,66,51,37,0.0511,0.2245
2024-02-06,2024-02,202402,Web,Facebook Ads,157,87,18,14,10,0.0637,0.2069
2024-02-06,2024-02,202402,Web,Email,503,334,80,51,38,0.0755,0.2395
2024-02-06,2024-02,202402,Mobile App,Organic Search,174,72,16,9,6,0.0345,0.2222
2024-02-06,2024-02,202402,Mobile App,Direct,99,65,14,11,7,0.0707,0.2154
2024-02-06,2024-02,202402,Mobile App,Google Ads,628,275,53,34,30,0.0478,0.1927
2024-02-06,2024-02,202402,Mobile App,Facebook Ads,109,56,18,12,10,0.0917,0.3214
2024-02-06,2024-02,202402,Mobile App,Email,200,78,27,19,16,0.08,0.3462
2024-02-06,2024-02,202402,Marketplace,Organic Search,416,224,79,55,47,0.113,0.3527
2024-02-06,2024-02,202402,Marketplace,Direct,238,89,30,25,16,0.0672,0.3371
2024-02-06,2024-02,202402,Marketplace,Google Ads,258,179,43,26,22,0.0853,0.2402
2024-02-06,2024-02,202402,Marketplace,Facebook Ads,353,166,64,45,36,0.102,0.3855
2024-02-06,2024-02,202402,Marketplace,Email,145,71,17,10,7,0.0483,0.2394
2024-02-07,2024-02,202402,Web,Organic Search,347,236,50,40,26,0.0749,0.2119
2024-02-07,2024-02,202402,Web,Direct,757,379,149,114,101,0.1334,0.3931
2024-02-07,2024-02,202402,Web,Google Ads,549,268,52,39,33,0.0601,0.194
2024-02-07,2024-02,202402,Web,Facebook Ads,334,204,56,37,31,0.0928,0.2745
2024-02-07,2024-02,202402,Web,Email,543,273,50,33,20,0.0368,0.1832
2024-02-07,2024-02,202402,Mobile App,Organic Search,578,233,76,44,32,0.0554,0.3262
2024-02-07,2024-02,202402,Mobile App,Direct,268,131,26,17,13,0.0485,0.1985
2024-02-07,2024-02,202402,Mobile App,Google Ads,375,155,36,27,17,0.0453,0.2323
2024-02-07,2024-02,202402,Mobile App,Facebook Ads,68,29,6,3,1,0.0147,0.2069
2024-02-07,2024-02,202402,Mobile App,Email,436,237,90,64,48,0.1101,0.3797
2024-02-07,2024-02,202402,Marketplace,Organic Search,472,197,57,40,35,0.0742,0.2893
2024-02-07,2024-02,202402,Marketplace,Direct,100,56,22,17,10,0.1,0.3929
2024-02-07,2024-02,202402,Marketplace,Google Ads,167,102,32,22,16,0.0958,0.3137
2024-02-07,2024-02,202402,Marketplace,Facebook Ads,464,322,117,92,69,0.1487,0.3634
2024-02-07,2024-02,202402,Marketplace,Email,149,93,21,17,11,0.0738,0.2258
2024-02-08,2024-02,202402,Web,Organic Search,137,93,17,14,10,0.073,0.1828
2024-02-08,2024-02,202402,Web,Direct,432,164,52,37,22,0.0509,0.3171
2024-02-08,2024-02,202402,Web,Google Ads,444,198,66,37,24,0.0541,0.3333
2024-02-08,2024-02,202402,Web,Facebook Ads,607,224,56,33,27,0.0445,0.25
2024-02-08,2024-02,202402,Web,Email,375,188,53,38,32,0.0853,0.2819
2024-02-08,2024-02,202402,Mobile App,Organic Search,469,265,97,76,46,0.0981,0.366
2024-02-08,2024-02,202402,Mobile App,Direct,545,307,93,56,43,0.0789,0.3029
2024-02-08,2024-02,202402,Mobile App,Google Ads,447,267,106,82,52,0.1163,0.397
2024-02-08,2024-02,202402,Mobile App,Facebook Ads,652,337,74,51,35,0.0537,0.2196
2024-02-08,2024-02,202402,Mobile App,Email,357,171,40,30,22,0.0616,0.2339
2024-02-08,2024-02,202402,Marketplace,Organic Search,463,252,93,54,48,0.1037,0.369
2024-02-08,2024-02,202402,Marketplace,Direct,345,213,65,46,30,0.087,0.3052
2024-02-08,2024-02,202402,Marketplace,Google Ads,241,168,60,50,44,0.1826,0.3571
2024-02-08,2024-02,202402,Marketplace,Facebook Ads,417,209,50,38,24,0.0576,0.2392
2024-02-08,2024-02,202402,Marketplace,Email,16,8,3,1,0,0.0,0.375
2024-02-09,2024-02,202402,Web,Organic Search,568,304,99,71,61,0.1074,0.3257
2024-02-09,2024-02,202402,Web,Direct,384,200,39,27,20,0.0521,0.195
2024-02-09,2024-02,202402,Web,Google Ads,414,264,101,64,55,0.1329,0.3826
2024-02-09,2024-02,202402,Web,Facebook Ads,644,422,80,55,35,0.0543,0.1896
2024-02-09,2024-02,202402,Web,Email,271,140,48,35,24,0.0886,0.3429
2024-02-09,2024-02,202402,Mobile App,Organic Search,631,353,115,93,61,0.0967,0.3258
2024-02-09,2024-02,202402,Mobile App,Direct,674,377,119,70,44,0.0653,0.3156
2024-02-09,2024-02,202402,Mobile App,Google Ads,221,147,26,18,14,0.0633,0.1769
2024-02-09,2024-02,202402,Mobile App,Facebook Ads,140,69,23,19,16,0.1143,0.3333
2024-02-09,2024-02,202402,Mobile App,Email,290,176,68,50,32,0.1103,0.3864
2024-02-09,2024-02,202402,Marketplace,Organic Search,71,42,14,9,7,0.0986,0.3333
2024-02-09,2024-02,202402,Marketplace,Direct,355,214,51,33,20,0.0563,0.2383
