OrderID,OrderDate,ShipDate,YearMonth,YearMonthNum,Country,Region,City,Channel,Source,Campaign,Device,PaymentMethod,Fulfillment,Category,SubCategory,Product,CustomerID,Quantity,UnitPrice,Discount,GrossSales,NetSales,COGS,ShippingFee,Profit,NetProfit,Returned,ReturnQty,ReturnAmount
ECM-20250814-00092,2025-08-14,2025-08-21,2025-08,202508,Pakistan,South,Hyderabad,Web,Facebook Ads,Spring Sale,Desktop,Wallet,3PL Courier B,Beauty,Makeup,Silk Foundation,CUST-1459,1,120.41,0.15,120.41,102.35,66.23,4.37,31.75,31.75,No,0,0.0
ECM-20250224-00093,2025-02-24,2025-02-28,2025-02,202502,United Kingdom,UK,Leeds,Marketplace,Facebook Ads,Ramadan Offer,Desktop,Wallet,3PL Courier A,Books,Non-fiction,World Brief,CUST-729,3,54.24,0.05,162.72,154.58,105.77,1.91,46.9,46.9,No,0,0.0
ECM-20250112-00094,2025-01-12,2025-01-13,2025-01,202501,United Arab Emirates,UAE,Abu Dhabi,Web,Facebook Ads,Spring Sale,Desktop,Credit Card,3PL Courier B,Home & Kitchen,Cookware,Steel Pot Set,CUST-430,4,380.22,0.05,1520.88,469.58,1064.62,14.24,365.98,-121.65,Yes,3,975.26
ECM-20250709-00095,2025-07-09,2025-07-15,2025-07,202507,United Arab Emirates,UAE,Sharjah,Marketplace,Organic Search,Spring Sale,Mobile,Debit Card,Own Warehouse,Fashion,T-Shirts,Logo Tee,CUST-162,1,41.34,0.0,41.34,41.34,24.8,1.91,14.63,14.63,No,0,0.0
ECM-20240823-00096,2024-08-23,2024-08-29,2024-08,202408,United Kingdom,UK,Leeds,Web,Direct,Summer Mega,Mobile,Credit Card,Own Warehouse,Fashion,T-Shirts,Classic Tee,CUST-109,1,199.74,0.25,199.74,149.81,119.84,6.3,23.67,23.67,No,0,0.0
ECM-20250322-00097,2025-03-22,2025-03-29,2025-03,202503,Pakistan,West,Faisalabad,Web,Facebook Ads,New Arrivals,Mobile,Debit Card,3PL Courier B,Electronics,Smartwatch,TimeOne S,CUST-883,1,963.59,0.05,963.59,91.54,790.14,10.99,114.28,-297.65,Yes,1,823.87
ECM-20250805-00098,2025-08-05,2025-08-12,2025-08,202508,Pakistan,East,Islamabad,Web,Facebook Ads,Ramadan Offer,Mobile,Debit Card,3PL Courier B,Home & Kitchen,Blender,BlendPro 900,CUST-79,1,288.73,0.0,288.73,28.87,202.11,3.25,83.37,-46.56,Yes,1,259.86
ECM-20250803-00099,2025-08-03,2025-08-09,2025-08,202508,United Arab Emirates,UAE,Abu Dhabi,Mobile App,Referral,Back to School,Desktop,Credit Card,3PL Courier A,Electronics,Smartwatch,TimeOne S,CUST-1141,3,1398.52,0.3,4195.56,2936.89,3440.36,2.16,-505.63,-505.63,No,0,0.0
ECM-20250104-00100,2025-01-04,2025-01-07,2025-01,202501,Saudi Arabia,KSA,Riyadh,Marketplace,Facebook Ads,Back to School,Desktop,COD,3PL Courier A,Fashion,T-Shirts,Classic Tee,CUST-784,1,160.38,0.15,160.38,13.63,96.23,2.81,37.28,-24.06,Yes,1,122.69
ECM-20240729-00101,2024-07-29,2024-08-04,2024-07,202407,United Kingdom,UK,Manchester,Web,Direct,Back to School,Mobile,COD,Own Warehouse,Electronics,Phones,Nova X,CUST-511,1,179.99,0.05,179.99,170.99,147.59,6.78,16.62,16.62,No,0,0.0
ECM-20240713-00102,2024-07-13,2024-07-18,2024-07,202407,United Arab Emirates,UAE,Sharjah,Web,Google Ads,Ramadan Offer,Desktop,COD,Own Warehouse,Fashion,Jeans,Denim Regular,CUST-943,4,12.07,0.0,48.28,48.28,28.97,0.69,18.62,18.62,No,0,0.0
ECM-20240407-00103,2024-04-07,2024-04-08,2024-04,202404,United Arab Emirates,UAE,Sharjah,Web,Google Ads,Back to School,Desktop,Debit Card,3PL Courier B,Beauty,Fragrance,Aqua Mist,CUST-753,2,11.43,0.3,22.86,16.0,12.57,1.41,2.02,2.02,No,0,0.0
ECM-20240513-00104,2024-05-13,2024-05-19,2024-05,202405,United Arab Emirates,UAE,Abu Dhabi,Mobile App,Organic Search,Clearance,Desktop,COD,3PL Courier B,Books,Comics,Quantum Kid,CUST-879,3,43.68,0.1,131.04,117.94,85.18,0.59,32.17,32.17,No,0,0.0
ECM-20240114-00105,2024-01-14,2024-01-21,2024-01,202401,Saudi Arabia,KSA,Jeddah,Mobile App,Facebook Ads,Spring Sale,Mobile,Credit Card,3PL Courier A,Beauty,Skincare,Vitamin C Serum,CUST-879,1,68.7,0.05,68.7,6.53,37.79,1.34,26.14,-3.23,Yes,1,58.74
ECM-20250804-00106,2025-08-04,2025-08-10,2025-08,202508,United States,USA,San Francisco,Web,Google Ads,Ramadan Offer,Mobile,COD,Own Warehouse,Books,Comics,ShadowHero,CUST-754,1,51.19,0.2,51.19,40.95,33.27,0.27,7.41,7.41,No,0,0.0
ECM-20240917-00107,2024-09-17,2024-09-20,2024-09,202409,United States,USA,Austin,Web,Email,Back to School,Mobile,Credit Card,3PL Courier B,Fashion,T-Shirts,Athletic Fit Tee,CUST-1447,2,21.17,0.0,42.34,42.34,25.4,2.15,14.79,14.79,No,0,0.0
ECM-20240412-00108,2024-04-12,2024-04-18,2024-04,202404,United Arab Emirates,UAE,Dubai,Web,Facebook Ads,Back to School,Desktop,Debit Card,Own Warehouse,Beauty,Fragrance,Citrus Bloom,CUST-358,2,92.07,0.2,184.14,147.31,101.28,5.01,41.02,41.02,No,0,0.0
ECM-20240525-00109,2024-05-25,2024-05-26,2024-05,202405,United States,USA,San Francisco,Mobile App,Direct,Clearance,Desktop,Debit Card,3PL Courier A,Home & Kitchen,Cookware,Steel Pot Set,CUST-986,3,184.4,0.0,553.2,553.2,387.24,3.76,162.2,162.2,No,0,0.0
ECM-20240419-00110,2024-04-19,2024-04-20,2024-04,202404,United States,USA,Chicago,Web,Organic Search,Ramadan Offer,Desktop,Credit Card,3PL Courier A,Books,Comics,ShadowHero,CUST-116,1,39.37,0.25,39.37,29.53,25.59,0.58,3.36,3.36,No,0,0.0
ECM-20250325-00111,2025-03-25,2025-03-30,2025-03,202503,Saudi Arabia,KSA,Jeddah,Mobile App,Organic Search,New Arrivals,Mobile,COD,Own Warehouse,Beauty,Fragrance,Oud Royale,CUST-1425,1,131.98,0.0,131.98,13.2,72.59,2.73,56.66,-2.73,Yes,1,118.78
ECM-20240506-00112,2024-05-06,2024-05-09,2024-05,202405,Pakistan,South,Karachi,Web,Google Ads,Summer Mega,Desktop,COD,Own Warehouse,Books,Comics,Quantum Kid,CUST-1306,1,10.1,0.05,10.1,9.59,6.57,1.39,1.63,1.63,No,0,0.0
ECM-20240421-00113,2024-04-21,2024-04-25,2024-04,202404,Pakistan,North,Faisalabad,Mobile App,Facebook Ads,New Arrivals,Mobile,Credit Card,3PL Courier A,Books,Fiction,Winds of Fate,CUST-1039,1,10.1,0.0,10.1,1.01,6.57,2.38,1.15,-3.4,Yes,1,9.09
ECM-20250724-00114,2025-07-24,2025-07-26,2025-07,202507,United States,USA,San Francisco,Mobile App,Facebook Ads,Spring Sale,Mobile,COD,3PL Courier B,Fashion,T-Shirts,Classic Tee,CUST-492,3,132.96,0.0,398.88,398.88,239.33,16.54,143.01,143.01,No,0,0.0
ECM-20240827-00115,2024-08-27,2024-08-31,2024-08,202408,United States,USA,New York,Web,Direct,Summer Mega,Desktop,Credit Card,3PL Courier A,Books,Non-fiction,World Brief,CUST-196,3,36.84,0.05,110.52,41.99,71.84,0.26,32.89,1.39,Yes,2,63.0
ECM-20240107-00116,2024-01-07,2024-01-12,2024-01,202401,Saudi Arabia,KSA,Dammam,Web,Referral,Ramadan Offer,Desktop,Credit Card,Own Warehouse,Beauty,Makeup,Silk Foundation,CUST-71,2,34.44,0.05,68.88,65.44,37.88,1.49,26.07,26.07,No,0,0.0
ECM-20240626-00117,2024-06-26,2024-06-28,2024-06,202406,Saudi Arabia,KSA,Dammam,Web,Google Ads,Spring Sale,Mobile,Credit Card,3PL Courier A,Electronics,Headphones,BassMax Pro,CUST-245,2,244.29,0.25,488.58,366.44,400.64,14.96,-49.16,-49.16,No,0,0.0
ECM-20240827-00118,2024-08-27,2024-08-30,2024-08,202408,Pakistan,East,Hyderabad,Web,Referral,Back to School,Mobile,Credit Card,Own Warehouse,Beauty,Skincare,SPF 50+ Gel,CUST-529,4,91.38,0.1,365.52,328.97,201.04,7.67,120.26,120.26,No,0,0.0
ECM-20240920-00119,2024-09-20,2024-09-21,2024-09,202409,Saudi Arabia,KSA,Jeddah,Web,Organic Search,Back to School,Desktop,COD,3PL Courier B,Home & Kitchen,Blender,BlendPro 900,CUST-772,1,390.8,0.15,390.8,332.18,273.56,6.62,52.0,52.0,No,0,0.0
ECM-20250125-00120,2025-01-25,2025-01-30,2025-01,202501,United States,USA,Austin,Web,Google Ads,Ramadan Offer,Desktop,COD,3PL Courier A,Fashion,T-Shirts,Athletic Fit Tee,CUST-1115,1,44.75,0.1,44.75,40.27,26.85,1.69,11.73,11.73,No,0,0.0
ECM-20250130-00121,2025-01-30,2025-02-03,2025-01,202501,Saudi Arabia,KSA,Riyadh,Web,Google Ads,Summer Mega,Mobile,COD,3PL Courier A,Home & Kitchen,Vacuum,DustAway S9,CUST-988,2,249.41,0.0,498.82,498.82,349.17,10.53,139.12,139.12,No,0,0.0
ECM-20240202-00122,2024-02-02,2024-02-05,2024-02,202402,United Arab Emirates,UAE,Abu Dhabi,Web,Direct,New Arrivals,Mobile,Credit Card,3PL Courier A,Books,Non-fiction,Habits Daily,CUST-1133,3,53.59,0.3,160.77,112.54,104.5,3.97,4.07,4.07,No,0,0.0
ECM-20240430-00123,2024-04-30,2024-05-03,2024-04,202404,United States,USA,Austin,Mobile App,Facebook Ads,Ramadan Offer,Desktop,Debit Card,Own Warehouse,Beauty,Fragrance,Oud Royale,CUST-250,1,158.13,0.05,158.13,150.22,86.97,1.74,61.51,61.51,No,0,0.0
ECM-20241009-00124,2024-10-09,2024-10-16,2024-10,202410,United States,USA,Chicago,Web,Organic Search,New Arrivals,Mobile,Credit Card,3PL Courier B,Electronics,Phones,Nova X,CUST-682,1,1087.17,0.0,1087.17,1087.17,891.48,18.98,176.71,176.71,No,0,0.0
ECM-20240701-00125,2024-07-01,2024-07-03,2024-07,202407,Saudi Arabia,KSA,Riyadh,Mobile App,Google Ads,Back to School,Mobile,Debit Card,3PL Courier A,Books,Comics,ShadowHero,CUST-1482,1,8.4,0.05,8.4,7.98,5.46,0.92,1.6,1.6,No,0,0.0
ECM-20241224-00126,2024-12-24,2024-12-25,2024-12,202412,United States,USA,Austin,Web,Google Ads,Summer Mega,Mobile,Wallet,Own Warehouse,Home & Kitchen,Vacuum,CleanJet V8,CUST-1250,1,220.48,0.25,220.48,165.36,154.34,4.59,6.43,6.43,No,0,0.0
ECM-20240729-00127,2024-07-29,2024-08-03,2024-07,202407,United States,USA,Austin,Web,Organic Search,Ramadan Offer,Mobile,COD,3PL Courier A,Home & Kitchen,Cookware,ChefPan 28cm,CUST-1012,2,112.65,0.25,225.3,168.98,157.71,0.11,11.16,11.16,No,0,0.0
ECM-20250208-00128,2025-02-08,2025-02-10,2025-02,202502,Saudi Arabia,KSA,Dammam,Mobile App,Email,Summer Mega,Mobile,Credit Card,Own Warehouse,Books,Fiction,Winds of Fate,CUST-841,1,19.28,0.0,19.28,19.28,12.53,1.8,4.95,4.95,No,0,0.0
ECM-20240925-00129,2024-09-25,2024-10-01,2024-09,202409,United Kingdom,UK,London,Web,Direct,Clearance,Mobile,COD,3PL Courier A,Books,Comics,Quantum Kid,CUST-181,1,22.58,0.0,22.58,22.58,14.68,2.24,5.66,5.66,No,0,0.0
ECM-20240811-00130,2024-08-11,2024-08-15,2024-08,202408,Pakistan,North,Peshawar,Web,Organic Search,Ramadan Offer,Desktop,COD,3PL Courier A,Home & Kitchen,Vacuum,RoboVac Mini,CUST-1273,1,235.38,0.0,235.38,235.38,164.77,5.37,65.24,65.24,No,0,0.0
ECM-20240712-00131,2024-07-12,2024-07-17,2024-07,202407,United States,USA,San Francisco,Mobile App,Google Ads,Back to School,Mobile,COD,3PL Courier B,Books,Fiction,Desert Stars,CUST-533,2,48.56,0.05,97.12,92.26,63.13,1.61,27.52,27.52,No,0,0.0
ECM-20240603-00132,2024-06-03,2024-06-05,2024-06,202406,United Kingdom,UK,Leeds,Web,Google Ads,Spring Sale,Mobile,Credit Card,3PL Courier B,Fashion,T-Shirts,Logo Tee,CUST-1059,1,193.26,0.2,193.26,154.61,115.96,5.65,33.0,33.0,No,0,0.0
ECM-20240209-00133,2024-02-09,2024-02-10,2024-02,202402,Saudi Arabia,KSA,Jeddah,Web,Organic Search,Spring Sale,Desktop,Debit Card,3PL Courier A,Electronics,Phones,Pixelon 12,CUST-906,3,187.02,0.0,561.06,561.06,460.07,17.84,83.15,83.15,No,0,0.0
ECM-20240201-00134,2024-02-01,2024-02-07,2024-02,202402,United States,USA,Chicago,Mobile App,Direct,Summer Mega,Mobile,COD,Own Warehouse,Home & Kitchen,Cookware,Nonstick Duo,CUST-226,2,337.97,0.3,675.94,473.16,473.16,13.47,-13.47,-13.47,No,0,0.0
ECM-20241225-00135,2024-12-25,2025-01-01,2024-12,202412,United States,USA,New York,Web,Organic Search,New Arrivals,Desktop,Debit Card,3PL Courier A,Electronics,Headphones,BassMax Pro,CUST-136,1,873.06,0.05,873.06,829.41,715.91,7.43,106.07,106.07,No,0,0.0
ECM-20241027-00136,2024-10-27,2024-10-28,2024-10,202410,Pakistan,South,Hyderabad,Web,Google Ads,Ramadan Offer,Desktop,Credit Card,Own Warehouse,Electronics,Headphones,QuietTime 500,CUST-460,2,1188.69,0.0,2377.38,2377.38,1949.45,11.16,416.77,416.77,No,0,0.0
ECM-20250204-00137,2025-02-04,2025-02-08,2025-02,202502,Pakistan,South,Peshawar,Marketplace,Organic Search,Summer Mega,Mobile,Credit Card,Own Warehouse,Beauty,Skincare,HydraGel,CUST-1411,4,40.22,0.2,160.88,128.7,88.48,1.8,38.42,38.42,No,0,0.0
ECM-20250713-00138,2025-07-13,2025-07-14,2025-07,202507,United Kingdom,UK,London,Mobile App,Facebook Ads,Spring Sale,Desktop,Credit Card,3PL Courier A,Home & Kitchen,Cookware,Nonstick Duo,CUST-1388,3,296.19,0.3,888.57,622.0,622.0,18.56,-18.56,-18.56,No,0,0.0
ECM-20250426-00139,2025-04-26,2025-05-01,2025-04,202504,Saudi Arabia,KSA,Dammam,Web,Email,Spring Sale,Mobile,Debit Card,3PL Courier B,Beauty,Fragrance,Oud Royale,CUST-130,3,176.07,0.2,528.21,422.57,290.52,17.77,114.28,114.28,No,0,0.0
ECM-20240912-00140,2024-09-12,2024-09-17,2024-09,202409,United Kingdom,UK,Leeds,Mobile App,Google Ads,Clearance,Mobile,Debit Card,3PL Courier A,Books,Non-fiction,World Brief,CUST-203,1,40.68,0.2,40.68,32.54,26.44,0.41,5.69,5.69,No,0,0.0
ECM-20240622-00141,2024-06-22,2024-06-25,2024-06,202406,United States,USA,Austin,Mobile App,Google Ads,Summer Mega,Mobile,COD,Own Warehouse,Home & Kitchen,Cookware,Nonstick Duo,CUST-23,3,247.78,0.15,743.34,631.84,520.34,11.93,99.57,99.57,No,0,0.0
ECM-20240103-00142,2024-01-03,2024-01-04,2024-01,202401,Saudi Arabia,KSA,Jeddah,Web,Google Ads,Clearance,Desktop,Credit Card,3PL Courier A,Books,Non-fiction,Habits Daily,CUST-1234,3,41.02,0.05,123.06,116.91,79.99,5.09,31.83,31.83,No,0,0.0
ECM-20240626-00143,2024-06-26,2024-06-27,2024-06,202406,United Kingdom,UK,Birmingham,Web,Organic Search,Summer Mega,Desktop,Wallet,3PL Courier A,Beauty,Skincare,HydraGel,CUST-64,1,175.01,0.1,175.01,157.51,96.26,2.26,58.99,58.99,No,0,0.0
ECM-20240319-00144,2024-03-19,2024-03-23,2024-03,202403,Saudi Arabia,KSA,Dammam,Mobile App,Facebook Ads,Summer Mega,Desktop,Credit Card,Own Warehouse,Electronics,Phones,Pixelon 12,CUST-420,1,1174.85,0.15,1174.85,998.62,963.38,17.78,17.46,17.46,No,0,0.0
ECM-20250317-00145,2025-03-17,2025-03-18,2025-03,202503,United Kingdom,UK,Manchester,Marketplace,Facebook Ads,Ramadan Offer,Mobile,COD,3PL Courier A,Electronics,Phones,Nova X,CUST-1123,1,636.84,0.15,636.84,541.31,522.21,2.02,17.08,17.08,No,0,0.0
ECM-20240514-00146,2024-05-14,2024-05-20,2024-05,202405,United States,USA,Chicago,Web,Email,New Arrivals,Mobile,Credit Card,Own Warehouse,Fashion,T-Shirts,Classic Tee,CUST-194,1,106.43,0.0,106.43,106.43,63.86,2.69,39.88,39.88,No,0,0.0
ECM-20240804-00147,2024-08-04,2024-08-05,2024-08,202408,United States,USA,New York,Web,Email,Spring Sale,Mobile,Debit Card,3PL Courier A,Beauty,Makeup,Matte Lip,CUST-1068,2,32.21,0.0,64.42,64.42,35.43,2.89,26.1,26.1,No,0,0.0
ECM-20250526-00148,2025-05-26,2025-05-28,2025-05,202505,Pakistan,North,Lahore,Web,Facebook Ads,Summer Mega,Mobile,Wallet,Own Warehouse,Electronics,Smartwatch,TimeOne S,CUST-1278,1,922.09,0.0,922.09,922.09,756.11,16.23,149.75,149.75,No,0,0.0
ECM-20250308-00149,2025-03-08,2025-03-13,2025-03,202503,United Arab Emirates,UAE,Abu Dhabi,Web,Facebook Ads,Summer Mega,Mobile,COD,Own Warehouse,Fashion,T-Shirts,Classic Tee,CUST-476,4,45.01,0.0,180.04,180.04,108.02,1.02,71.0,71.0,No,0,0.0
ECM-20250714-00150,2025-07-14,2025-07-19,2025-07,202507,Pakistan,East,Faisalabad,Web,Referral,Ramadan Offer,Desktop,Credit Card,3PL Courier B,Books,Fiction,Winds of Fate,CUST-1302,4,29.26,0.3,117.04,81.93,76.08,0.71,5.14,5.14,No,0,0.0
ECM-20240811-00151,2024-08-11,2024-08-14,2024-08,202408,United States,USA,Austin,Mobile App,Email,Clearance,Mobile,COD,3PL Courier B,Fashion,Sneakers,RunnerOne,CUST-1321,1,33.95,0.0,33.95,33.95,20.37,0.24,13.34,13.34,No,0,0.0
ECM-20250813-00152,2025-08-13,2025-08-19,2025-08,202508,United Kingdom,UK,Leeds,Marketplace,Facebook Ads,Ramadan Offer,Desktop,Debit Card,3PL Courier B,Books,Non-fiction,Habits Daily,CUST-614,1,33.21,0.15,33.21,2.82,21.59,0.02,6.62,-6.08,Yes,1,25.41
ECM-20250429-00153,2025-04-29,2025-05-02,2025-04,202504,United States,USA,Chicago,Marketplace,Email,Spring Sale,Desktop,Wallet,3PL Courier A,Fashion,T-Shirts,Classic Tee,CUST-1323,1,99.02,0.0,99.02,99.02,59.41,0.23,39.38,39.38,No,0,0.0
ECM-20240729-00154,2024-07-29,2024-08-01,2024-07,202407,Pakistan,North,Peshawar,Marketplace,Google Ads,Back to School,Desktop,Debit Card,Own Warehouse,Books,Fiction,Winds of Fate,CUST-834,2,23.71,0.0,47.42,47.42,30.82,2.16,14.44,14.44,No,0,0.0
ECM-20250526-00155,2025-05-26,2025-06-02,2025-05,202505,Saudi Arabia,KSA,Dammam,Mobile App,Organic Search,Summer Mega,Desktop,COD,3PL Courier A,Books,Comics,Quantum Kid,CUST-144,2,25.78,0.15,51.56,43.83,33.51,1.19,9.13,9.13,No,0,0.0
ECM-20240913-00156,2024-09-13,2024-09-17,2024-09,202409,United States,USA,New York,Marketplace,Facebook Ads,Spring Sale,Mobile,Wallet,Own Warehouse,Home & Kitchen,Vacuum,DustAway S9,CUST-729,2,104.63,0.05,209.26,198.8,146.48,9.19,43.13,43.13,No,0,0.0
ECM-20250403-00157,2025-04-03,2025-04-09,2025-04,202504,United Kingdom,UK,Manchester,Mobile App,Facebook Ads,Summer Mega,Desktop,Credit Card,Own Warehouse,Fashion,T-Shirts,Logo Tee,CUST-1499,1,163.06,0.2,163.06,130.45,97.84,2.14,30.47,30.47,No,0,0.0
ECM-20240615-00158,2024-06-15,2024-06-20,2024-06,202406,Saudi Arabia,KSA,Dammam,Web,Direct,Clearance,Desktop,COD,3PL Courier B,Beauty,Fragrance,Aqua Mist,CUST-391,2,64.27,0.25,128.54,96.41,70.7,0.69,25.02,25.02,No,0,0.0
ECM-20250201-00159,2025-02-01,2025-02-07,2025-02,202502,United States,USA,San Francisco,Web,Organic Search,Summer Mega,Mobile,COD,3PL Courier B,Home & Kitchen,Blender,BlendPro 900,CUST-1156,1,284.2,0.0,284.2,284.2,198.94,11.25,74.01,74.01,No,0,0.0
ECM-20250323-00160,2025-03-23,2025-03-30,2025-03,202503,Pakistan,North,Peshawar,Web,Organic Search,Summer Mega,Desktop,COD,3PL Courier A,Home & Kitchen,Vacuum,DustAway S9,CUST-1000,4,234.76,0.25,939.04,704.28,657.33,8.46,38.49,38.49,No,0,0.0
ECM-20240109-00161,2024-01-09,2024-01-11,2024-01,202401,United Kingdom,UK,London,Mobile App,Organic Search,Back to School,Mobile,Credit Card,Own Warehouse,Beauty,Fragrance,Oud Royale,CUST-887,1,83.34,0.0,83.34,83.34,45.84,1.48,36.02,36.02,No,0,0.0
ECM-20241119-00162,2024-11-19,2024-11-21,2024-11,202411,Saudi Arabia,KSA,Dammam,Mobile App,Organic Search,Spring Sale,Mobile,Credit Card,3PL Courier B,Books,Non-fiction,Habits Daily,CUST-850,2,36.37,0.15,72.74,6.18,47.28,1.97,12.58,-15.24,Yes,2,55.65
ECM-20241126-00163,2024-11-26,2024-12-02,2024-11,202411,United Kingdom,UK,London,Web,Organic Search,Back to School,Mobile,Wallet,3PL Courier B,Home & Kitchen,Vacuum,DustAway S9,CUST-1189,2,57.03,0.0,114.06,114.06,79.84,5.13,29.09,29.09,No,0,0.0
ECM-20240815-00164,2024-08-15,2024-08-18,2024-08,202408,Saudi Arabia,KSA,Riyadh,Web,Google Ads,New Arrivals,Mobile,COD,3PL Courier B,Books,Comics,ShadowHero,CUST-209,1,9.0,0.15,9.0,7.65,5.85,1.48,0.32,0.32,No,0,0.0
ECM-20240916-00165,2024-09-16,2024-09-17,2024-09,202409,Saudi Arabia,KSA,Jeddah,Web,Organic Search,Ramadan Offer,Mobile,Wallet,3PL Courier A,Electronics,Smartwatch,ActiveBand X,CUST-1350,1,1387.8,0.1,1387.8,1249.02,1138.0,2.98,108.04,108.04,No,0,0.0
ECM-20240210-00166,2024-02-10,2024-02-15,2024-02,202402,United States,USA,New York,Web,Direct,Spring Sale,Mobile,COD,Own Warehouse,Books,Comics,ShadowHero,CUST-1054,3,24.66,0.05,73.98,70.28,48.09,3.32,18.87,18.87,No,0,0.0
ECM-20241122-00167,2024-11-22,2024-11-26,2024-11,202411,United Kingdom,UK,Leeds,Mobile App,Google Ads,Spring Sale,Desktop,COD,3PL Courier B,Electronics,Headphones,BassMax Pro,CUST-975,1,1237.32,0.0,1237.32,1237.32,1014.6,17.65,205.07,205.07,No,0,0.0
ECM-20250222-00168,2025-02-22,2025-02-24,2025-02,202502,Saudi Arabia,KSA,Jeddah,Web,Facebook Ads,Summer Mega,Mobile,COD,Own Warehouse,Books,Fiction,Echoes,CUST-206,1,40.21,0.0,40.21,40.21,26.14,1.48,12.59,12.59,No,0,0.0
ECM-20250329-00169,2025-03-29,2025-04-01,2025-03,202503,United States,USA,Austin,Web,Organic Search,Ramadan Offer,Desktop,COD,3PL Courier B,Electronics,Headphones,QuietTime 500,CUST-829,2,1046.38,0.0,2092.76,2092.76,1716.06,13.01,363.69,363.69,No,0,0.0
ECM-20240510-00170,2024-05-10,2024-05-16,2024-05,202405,Pakistan,East,Islamabad,Web,Google Ads,Back to School,Desktop,Debit Card,Own Warehouse,Books,Comics,Quantum Kid,CUST-981,2,28.91,0.0,57.82,57.82,37.58,2.12,18.12,18.12,No,0,0.0
ECM-20240929-00171,2024-09-29,2024-10-04,2024-09,202409,United Arab Emirates,UAE,Sharjah,Web,Organic Search,Spring Sale,Mobile,Debit Card,Own Warehouse,Fashion,Sneakers,RunnerOne,CUST-526,1,51.63,0.0,51.63,51.63,30.98,2.01,18.64,18.64,No,0,0.0
ECM-20250518-00172,2025-05-18,2025-05-24,2025-05,202505,United Kingdom,UK,Manchester,Web,Facebook Ads,Ramadan Offer,Desktop,Debit Card,3PL Courier B,Books,Non-fiction,Habits Daily,CUST-204,1,27.09,0.05,27.09,25.74,17.61,1.57,6.56,6.56,No,0,0.0
ECM-20250313-00173,2025-03-13,2025-03-15,2025-03,202503,United Kingdom,UK,Leeds,Web,Facebook Ads,Spring Sale,Mobile,Credit Card,3PL Courier A,Books,Fiction,Echoes,CUST-1466,2,14.43,0.15,28.86,24.53,18.76,0.61,5.16,5.16,No,0,0.0
ECM-20241121-00174,2024-11-21,2024-11-27,2024-11,202411,United Arab Emirates,UAE,Abu Dhabi,Web,Google Ads,Ramadan Offer,Mobile,COD,3PL Courier B,Beauty,Fragrance,Aqua Mist,CUST-1331,1,53.96,0.0,53.96,53.96,29.68,0.81,23.47,23.47,No,0,0.0
ECM-20250728-00175,2025-07-28,2025-07-29,2025-07,202507,Saudi Arabia,KSA,Riyadh,Web,Organic Search,Summer Mega,Mobile,Credit Card,3PL Courier A,Home & Kitchen,Cookware,Nonstick Duo,CUST-832,4,315.79,0.0,1263.16,1263.16,884.21,17.15,361.8,361.8,No,0,0.0
ECM-20250330-00176,2025-03-30,2025-04-03,2025-03,202503,United Arab Emirates,UAE,Abu Dhabi,Web,Direct,Summer Mega,Mobile,Credit Card,3PL Courier B,Electronics,Headphones,AirBeats Lite,CUST-256,4,955.63,0.05,3822.52,3631.39,3134.47,0.18,496.74,496.74,No,0,0.0
ECM-20240415-00177,2024-04-15,2024-04-17,2024-04,202404,Pakistan,South,Faisalabad,Mobile App,Email,New Arrivals,Mobile,COD,3PL Courier B,Electronics,Smartwatch,FitPulse 3,CUST-97,1,1063.4,0.0,1063.4,1063.4,871.99,11.17,180.24,180.24,No,0,0.0
ECM-20241210-00178,2024-12-10,2024-12-17,2024-12,202412,United States,USA,New York,Web,Direct,New Arrivals,Mobile,COD,Own Warehouse,Fashion,Jeans,Denim Stretch,CUST-487,1,161.45,0.05,161.45,153.38,96.87,0.38,56.13,56.13,No,0,0.0
ECM-20240619-00179,2024-06-19,2024-06-22,2024-06,202406,Pakistan,East,Islamabad,Web,Direct,Ramadan Offer,Desktop,Wallet,Own Warehouse,Books,Fiction,Echoes,CUST-1282,1,12.91,0.0,12.91,1.29,8.39,1.61,2.91,-2.9,Yes,1,11.62
ECM-20250514-00180,2025-05-14,2025-05-16,2025-05,202505,United States,USA,San Francisco,Web,Facebook Ads,Back to School,Desktop,COD,Own Warehouse,Electronics,Phones,Pixelon 12,CUST-1389,1,374.3,0.15,374.3,318.16,306.93,8.07,3.16,3.16,No,0,0.0
ECM-20240109-00181,2024-01-09,2024-01-11,2024-01,202401,United Arab Emirates,UAE,Abu Dhabi,Mobile App,Organic Search,Clearance,Desktop,Debit Card,3PL Courier B,Fashion,Sneakers,CourtPro,CUST-323,2,137.12,0.0,274.24,274.24,164.54,6.05,103.65,103.65,No,0,0.0
ECM-20241114-00182,2024-11-14,2024-11-20,2024-11,202411,Pakistan,West,Islamabad,Web,Referral,New Arrivals,Desktop,Debit Card,3PL Courier A,Electronics,Headphones,QuietTime 500,CUST-224,3,1372.78,0.0,4118.34,4118.34,3377.04,5.75,735.55,735.55,No,0,0.0
ECM-20250719-00183,2025-07-19,2025-07-25,2025-07,202507,United Kingdom,UK,London,Web,Organic Search,New Arrivals,Mobile,Credit Card,Own Warehouse,Beauty,Makeup,Glow Highlighter,CUST-822,4,65.78,0.0,263.12,263.12,144.72,7.37,111.03,111.03,No,0,0.0
